mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2018-01-02 20:48:25.444848128,74.609,-55.9941,4364.0,114.0,-4358.0,114.0,228.0,53.7,5,S,1A,3413
2021-09-16 04:12:12.074054912,74.609,-55.9941,11836.0,72.0,-11836.0,72.4,5.0,111.8,14,S,2A,3413
2020-04-12 20:48:58.682257920,74.609,-55.9941,5175.0,135.0,-5094.0,137.0,-915.0,73.0,12,S,1A,3413
2021-04-26 16:12:10.074054912,74.609,-55.9941,5147.0,377.0,-5117.0,378.2,560.0,245.0,20,S,2B,3413
2021-05-16 16:12:11.574054912,74.609,-55.9941,4755.0,358.0,-4731.0,359.1,-476.0,143.7,50,S,2A,3413
2021-09-16 16:22:09.074054912,74.609,-55.9941,10224.0,70.0,-10224.0,69.9,-49.0,92.5,20,S,2B,3413
2017-01-29 21:04:55.183342080,74.609,-55.9941,4475.0,182.0,-4391.0,185.6,-865.0,42.1,5,S,1A,3413
2021-05-04 04:12:11.074055168,74.609,-55.9941,4895.0,161.0,-4895.0,161.3,11.0,119.4,5,S,2A,3413
2018-05-26 20:48:27.203927296,74.609,-55.9941,4103.0,140.0,-3982.0,142.6,-989.0,91.1,5,S,1A,3413
2021-03-11 20:48:42.873543936,74.609,-55.9941,8128.0,190.0,-8062.0,191.0,1035.0,103.0,5,S,1A,3413
2017-05-25 04:10:21.574054912,74.609,-55.9941,3823.0,44.0,-3784.0,44.0,-546.0,64.8,85,S,2A,3413
2021-03-08 20:48:21.883535104,74.609,-55.9941,7310.0,175.0,-7261.0,175.7,843.0,88.7,12,S,1B,3413
2020-06-13 23:48:06.574054912,74.609,-55.9941,4781.0,102.0,-4682.0,103.2,-967.0,55.1,30,S,2B,3413
2017-03-20 20:48:18.008103936,74.609,-55.9941,4148.0,232.0,-4118.0,233.1,-496.0,167.5,5,S,1A,3413
2021-06-04 04:32:09.074054912,74.609,-55.9941,4755.0,233.0,-4699.0,234.7,-730.0,162.3,5,S,2B,3413
2017-05-27 16:10:09.574054912,74.609,-55.9941,3755.0,73.0,-3717.0,73.1,-535.0,72.9,30,S,2A,3413
2018-03-30 20:48:45.555249920,74.609,-55.9941,4595.0,155.0,-4589.0,155.1,-223.0,81.1,12,S,1A,3413
2019-07-12 04:22:18.074054912,74.609,-55.9941,4818.0,98.0,-4701.0,99.5,-1056.0,59.2,4,S,2B,3413
2016-07-06 16:09:27.074055168,74.609,-55.9941,4007.0,26.0,-3962.0,26.1,-598.0,36.6,79,S,2A,3413
2018-06-14 23:47:35.574054912,74.609,-55.9941,4091.0,42.0,-4034.0,41.9,-684.0,35.8,39,S,2A,3413
2017-06-19 23:47:35.574054912,74.609,-55.9941,3870.0,43.0,-3842.0,43.2,-461.0,37.6,39,S,2A,3413
2017-02-06 20:48:17.807355904,74.609,-55.9941,4172.0,186.0,-4115.0,188.0,-690.0,111.5,6,S,1B,3413
2021-05-14 04:12:12.574054656,74.609,-55.9941,4606.0,144.0,-4537.0,145.9,-795.0,81.1,15,S,2B,3413
2018-06-22 20:48:49.907235072,74.609,-55.9941,4023.0,84.0,-3980.0,84.8,-581.0,41.2,12,S,1A,3413
2020-06-26 20:48:41.766820096,74.609,-55.9941,4755.0,113.0,-4600.0,116.2,-1202.0,53.0,6,S,1B,3413
2021-09-11 16:22:13.074054912,74.609,-55.9941,10663.0,75.0,-10648.0,75.4,-565.0,109.2,20,S,2A,3413
2016-12-11 20:47:59.591315968,74.609,-55.9941,4644.0,113.0,-4607.0,114.1,584.0,49.4,11,S,1B,3413
2017-05-22 16:09:04.074054912,74.609,-55.9941,3750.0,273.0,-3709.0,275.7,-555.0,76.5,20,S,2A,3413
